Species		-	Copia	Gypsy	Harbinger	Helitron	L1	MSAT	MuDR	RTE	SAT	SINE2/tRNA	hAT	unclassified
4_Transposome/Sorghum_halepense-JG_CO_194_A	0.000213031915845681	0.00395074476505563	0.0197572231169785	0.00121890579200965	0.000266485635038421	0.000324294211691959	2.5296839965892e-05	0.000554189598692295	4.20155534613441e-05	0.000191308510181028	4.98788973095543e-05	0.000403981067502874	0.00270987073455775	
4_Transposome/Sorghum_halepense-JG_CO_194_B	0.000245528721870838	0.00311118773775411	0.0181378813134612	0.001010392022553	0.000257659170906221	0.000418294900711617	3.1571538220747e-05	0.000444684807082212	4.99750681001297e-05	0.000192851589487375	5.05260260669718e-05	0.000381781961817715	0.00263309819731273	
4_Transposome/Sorghum_halepense-JG_CO_194_C	0.000228486253968875	0.00191618278861454	0.00864348352846802	0.000646767433839366	0.00024221804602426	0.000385363634165583	1.85667205184666e-05	0.000417324370752285	4.26268293205678e-05	0.000145102193895732	6.02045248841849e-05	0.000347919918169201	0.00215642878769993	
4_Transposome/Sorghum_halepense-JG_CO_194_F	0.000173655920799754	0.00186228648521307	0.0056842587669396	0.00054278308420233	0.00025225414542022	0.000268698614021105	2.66884274192361e-05	0.000422961851957336	4.56841038706216e-05	0.000169005343957309	5.72356139812011e-05	0.000366767393311539	0.00207171436601226	
4_Transposome/Sorghum_halepense-JG_CO_194_G	0.000256713940770439	0.00193950129339256	0.00610695974762068	0.000734114601147581	0.000338164540576477	0.000417946766588538	2.62761943317173e-05	0.000535264612298508	4.49807351092788e-05	0.000208582215895055	7.48838709610078e-05	0.00041834582186896	0.00253722915490961	
4_Transposome/Sorghum_halepense-JG_CO_194_I	0.000209391246751292	0.00182855426979777	0.0054524993170547	0.000800093153892246	0.000315402197453347	0.000406275682207258	2.82467318542201e-05	0.000422347374174465	5.05251883634145e-05	0.000213848074195767	6.70729127632441e-05	0.000428206115036541	0.00241084649138769	
4_Transposome/Sorghum_halepense-JG_CO_197_A	0.000260894257406488	0.00250229622614347	0.00742100890935109	0.000916827861745613	0.000358320232399828	0.000393108666759444	3.59592525225334e-05	0.000521626922537276	4.68612600395497e-05	0.000417398547526934	8.24867297191771e-05	0.00049476207634047	0.0027404460197404	
4_Transposome/Sorghum_halepense-JG_CO_197_B	0.00021249531879359	0.0023521406749854	0.00710626514056702	0.000712222481115242	0.000311422585730255	0.000364053906182985	3.65509954299458e-05	0.000466870312260315	3.639624610068e-05	0.00019379937385241	6.10300842414447e-05	0.000388684338396663	0.0023354028562914	
4_Transposome/Sorghum_halepense-JG_CO_197_C	0.00020871351116365	0.00235634348778031	0.00732002934796334	0.000837213329480867	0.000304213873642541	0.00032659791721656	3.22418681803494e-05	0.000488473830053085	5.24738292579704e-05	0.000232170840120348	7.22571010906545e-05	0.000491590279051747	0.0024238083665896	
4_Transposome/Sorghum_halepense-JG_CO_197_D	0.000191401631998452	0.00197013647104475	0.00716027225678586	0.000855673281627698	0.000330205066099445	0.000323345591273649	2.95097396431816e-05	0.000358212557841513	5.38157642826028e-05	0.000211956867237938	6.77487011418312e-05	0.000409472875253926	0.00234551109819956	
4_Transposome/Sorghum_halepense-JG_CO_197_E	0.000202002761910764	0.00244404452402943	0.00585181064474728	0.000624901074725265	0.000247809359410503	0.00040459312164504	3.89535535332767e-05	0.000455871801916342	3.72547316262067e-05	0.000212947313590597	6.15807886433938e-05	0.000370194303454651	0.00229767606782832	
4_Transposome/Sorghum_halepense-JG_CO_197_F	0.000235812280179281	0.00228712997103971	0.00692652004323884	0.00072007144380861	0.000275443804728931	0.000382135013030305	2.64545425670682e-05	0.000486436457134476	4.90953915870928e-05	0.000219079620531406	7.14581585748545e-05	0.000408925334090068	0.00227623968030272	
4_Transposome/Sorghum_halepense-JG_CO_197_G	0.000203913290056187	0.00218818535988688	0.00808501780076902	0.000667985806285754	0.000330255077442627	0.000321509011946061	3.07606905786151e-05	0.000398080046151575	4.47285361922145e-05	0.000204791550685322	6.11739732253149e-05	0.00044735634272691	0.0027780727338994	
4_Transposome/Sorghum_halepense-JG_CO_197_H	0.000189640429334182	0.00164212167949036	0.00585374478514579	0.000700616170669074	0.000220813194377894	0.000343455121595678	3.55132823566738e-05	0.000437425794329577	3.54774070029652e-05	0.000164846917348057	6.92590737674472e-05	0.000430833574508728	0.00215707736457248	
4_Transposome/Sorghum_halepense-JG_CO_197_I	0.000211408015457	0.00176561941588791	0.00666323251124996	0.000651824105423201	0.000270763474063264	0.000351246514741105	3.05446296324846e-05	0.000386220649802021	4.65761989073944e-05	0.000259264843790235	6.95663775773463e-05	0.000343507366060286	0.00242047258021508	
4_Transposome/Sorghum_halepense-JG_CO_199_A	0.000257701499907184	0.00178378727710843	0.00562837203797557	0.000818174845244129	0.000295407588331266	0.000457811882460442	3.40879583606528e-05	0.000564826720245416	5.30914763585837e-05	0.00019481156622154	6.0924279471411e-05	0.000492253457586895	0.00239081728149023	
4_Transposome/Sorghum_halepense-JG_CO_199_B	0.000196319201969683	0.00199827006312067	0.00859581069987137	0.000812893898282611	0.000309275525374087	0.000469214158149851	2.88102467730378e-05	0.000389250879369713	4.99687518960827e-05	0.000263847165934529	7.27804037229433e-05	0.0004493212683377	0.00238630617545794	
4_Transposome/Sorghum_halepense-JG_CO_199_C	0.000393706383654334	0.00268212659323996	0.00441576980998174	0.00157275140080086	0.000526933391350184	0.00044429541000199	3.78509249649221e-05	0.000665289229258037	5.12231139350851e-05	0.000408764755125371	6.92120351971944e-05	0.000703264345702203	0.00306218032516264	
4_Transposome/Sorghum_halepense-JG_CO_199_D	0.000250357824747296	0.00319991222295514	0.018285969558092	0.000771079227475391	0.0003095979351266	0.000548780068585913	3.27210141115278e-05	0.000387924996449457	5.04635151036831e-05	0.000171692515950879	7.19011178568872e-05	0.00049073504457132	0.00263884875817281	
4_Transposome/Sorghum_halepense-JG_CO_199_E	0.000263290324056048	0.00350138433023909	0.0141961695284498	0.000806815820067708	0.000362496429421785	0.000498234903060414	3.09303102449198e-05	0.000587907027951836	6.33814719451694e-05	0.000187791900496747	6.13042485325042e-05	0.000412130226326285	0.00241041967722624	
4_Transposome/Sorghum_halepense-JG_CO_204_A	0.000229943179110539	0.00211474208769359	0.00546070016184722	0.000663499277832244	0.000324406286089455	0.000421061485034909	2.60346450711128e-05	0.000475815404273843	5.1962643500543e-05	0.000237515758673586	6.84675391343811e-05	0.000539512524464113	0.00241835511882322	
4_Transposome/Sorghum_halepense-JG_CO_204_B	0.000223745930345934	0.00251960536736817	0.00817752930422637	0.000946572837935527	0.000295572214134452	0.000404590717159031	3.26917274100808e-05	0.000474147582733422	5.15088654292967e-05	0.0002526445102805	6.71231202928901e-05	0.000466887637208239	0.00259642333543752	
4_Transposome/Sorghum_halepense-JG_CO_204_C	0.000225922958598486	0.00182873951810315	0.00506875547892403	0.000656015916730195	0.000222975516431029	0.000367971008700891	3.21699201976203e-05	0.000344194880893276	3.90532936874378e-05	0.000167195000801729	6.88415704251492e-05	0.000401620395454254	0.00194583232754982	
4_Transposome/Sorghum_halepense-JG_CO_204_D	0.000234575770003698	0.00186270686757457	0.00719274171858481	0.000940798881591123	0.000313427805629389	0.000326897019630303	3.02222363905537e-05	0.000487439611339517	4.22038322624e-05	0.000233106515174283	6.32219169528923e-05	0.000414041516650976	0.00232520153529404	
4_Transposome/Sorghum_halepense-JG_CO_206_A	0.000179413919565335	0.00169324467373089	0.00389640500075665	0.000570424036442123	0.000259723063076062	0.000298895412579861	2.70218966157911e-05	0.00040242008867418	5.39771590364156e-05	0.000185550098190354	7.09896163596182e-05	0.000350705787229027	0.00190104889526363	
4_Transposome/Sorghum_halepense-JG_CO_206_B	0.000242431974817956	0.00228467636953455	0.00503257618884105	0.000831105077257428	0.00034281795537825	0.000469889875974977	2.81197125530224e-05	0.000482500722079331	5.06434615688686e-05	0.000231468726157038	7.04812901229363e-05	0.000366238966559681	0.002387845357055	
4_Transposome/Sorghum_halepense-JG_CO_206_C	0.000265589131683214	0.00179626594444945	0.00568890979086293	0.000798962448030675	0.000339199164063859	0.000426202658882935	2.58863155853735e-05	0.000580329448047314	4.724393308797e-05	0.000280849419993896	7.24041822738544e-05	0.000389428352434742	0.00252257491664832	
4_Transposome/Sorghum_halepense-JG_CO_206_D	0.00021401428258199	0.00159719089615069	0.0062096464899274	0.000589832535387361	0.000260139479018699	0.000355064487148466	2.9554909941914e-05	0.000455984871073878	4.58679871083214e-05	0.000204360409250786	6.26665971439388e-05	0.000396960628504079	0.00232653591435832	
4_Transposome/Sorghum_halepense-JG_CO_206_E	0.000180909450921325	0.00183949491549169	0.00587603010021556	0.000839904951713897	0.000309835816771714	0.000422922644274709	3.32521055716588e-05	0.000496970722340565	3.50152039626811e-05	0.000245966841093318	8.51859123000525e-05	0.000513264198181319	0.00265952629333827	
4_Transposome/Sorghum_halepense-JG_CO_207_A	0.000255560979570559	0.00239343304322997	0.00545390707067922	0.00105961165036845	0.000393095922403945	0.000450767211565884	2.21749231702709e-05	0.000504020621929655	5.6608488904912e-05	0.000297547909654639	7.43292425750665e-05	0.000595931993902783	0.00252467255914163	
4_Transposome/Sorghum_halepense-JG_CO_207_B	0.000310893302369654	0.00278855805414076	0.00828001068887687	0.0011058641256828	0.000383410343845176	0.000526538946177797	2.88479440407483e-05	0.000662747398106533	5.55573988239542e-05	0.000231021468677349	8.44563641797221e-05	0.000499292114680512	0.00266832042799847	
4_Transposome/Sorghum_halepense-JG_CO_207_C	0.000282686415403827	0.0036952029696997	0.00773558299246734	0.00120946985321794	0.000434332146766087	0.0004266434496143	2.32188669022153e-05	0.000617489436939834	6.59709055622801e-05	0.000554878671175134	7.29907206583534e-05	0.00069061245961257	0.00260095628947225	
4_Transposome/Sorghum_halepense-JG_CO_207_D	0.000343514846720461	0.00521467666539148	0.0090634598008083	0.00119476433989612	0.000448494416412406	0.000552997052553404	2.79585804757207e-05	0.00109449148245905	8.78499742573088e-05	0.000380353949749758	1.85202635493422e-05	0.000431397778798678	0.00273656600431951	
4_Transposome/Sorghum_halepense-JG_CO_207_E	0.000353023233788093	0.00314556373740037	0.00461337945167084	0.00113304171747643	0.000404137295465733	0.000458359232235247	2.37501022056065e-05	0.000528725667053078	5.34773385589267e-05	0.000522589689430582	8.92033669393528e-05	0.000598579519750434	0.00267438126326573	
4_Transposome/Sorghum_halepense-JG_CO_215_A	0.000221670113621005	0.00343826004898441	0.0228424697121784	0.0009372117275849	0.000287251703169042	0.000412826853433238	2.69252041628746e-05	0.000393385614679108	4.21649209911536e-05	0.00014061614917802	5.8633847511871e-05	0.000366355323871458	0.00279137300627261	
4_Transposome/Sorghum_halepense-JG_CO_215_B	0.000179809981036939	0.00231576324851804	0.00967224473793693	0.000551792297391944	0.000274852052893147	0.000355880737420844	2.11571661802901e-05	0.000549318629656378	4.58381626055314e-05	0.000203919200826573	5.98903965020377e-05	0.000320155075566376	0.00221724298257154	
4_Transposome/Sorghum_halepense-JG_CO_215_C	0.000192251745808409	0.00165934708929633	0.00437703712625151	0.000554275750823947	0.000298297465623649	0.000312640846533915	2.03344851591303e-05	0.000420037352169756	4.52360297073491e-05	0.00016475800667189	5.66830692508232e-05	0.000411544376683577	0.00182036712031292	
4_Transposome/Sorghum_halepense-JG_CO_215_D	0.000170731339867721	0.00200164084562517	0.0066631172009216	0.000668485700165877	0.000285503832217824	0.000365779519762775	2.72314659655111e-05	0.000400924987215712	4.18226800981774e-05	0.000181544920945442	7.71350590146319e-05	0.000355333621531974	0.0019573760677077	
4_Transposome/Sorghum_halepense-JG_CO_215_E	0.000211751058809968	0.00502471575072382	0.0299359550378098	0.00142227363855568	0.000272522012754595	0.000367058989026679	2.4771738634793e-05	0.000563359440401855	4.56354119561171e-05	0.000176981782273986	0.000215693005592651	0.000408678329257967	0.00345055520363372	
4_Transposome/Sorghum_halepense-JG_CO_218_B	0.000303839402765805	0.00372221582160294	0.0204756029247779	0.00129879093806197	0.00028806771461717	0.000443232608984821	7.27925275961115e-05	0.000432902165252398	4.31368769163201e-05	0.000329008858240727	7.28994593841549e-05	0.000508448324465881	0.00336294949692858	
4_Transposome/Sorghum_halepense-JG_CO_218_C	0.000154588676295936	0.00198134485101894	0.00432645879387125	0.000583300242726862	0.000296286909915845	0.000348059434806973	2.69700347992618e-05	0.000396360198783124	4.05172616162804e-05	0.000179948254258008	5.19866341625961e-05	0.000385490885312253	0.00184562862860287	
4_Transposome/Sorghum_halepense-JG_CO_218_D	0.000276649938494154	0.00289383668351077	0.00488395152531548	0.00101347431352435	0.000348476179079265	0.000501137560578479	2.57099670902899e-05	0.000565662736885536	5.65920654100376e-05	0.000285077211177187	6.98581895905678e-05	0.000542709618461964	0.00223553659263989	
4_Transposome/Sorghum_halepense-JG_CO_218_G	0.00021024413081718	0.00210193469174644	0.00512060404368657	0.000633663140075037	0.000361093518568581	0.000404297505455818	3.02620839266129e-05	0.000453150942763245	3.68614328023038e-05	0.000206422301689102	6.40315682881285e-05	0.00040884303863273	0.00220784203855961	
4_Transposome/Sorghum_halepense-JG_CO_218_H	0.000222306797132187	0.00181996727931793	0.00544923372077216	0.000657406944921099	0.000324062647271683	0.000384824798587744	2.85790713925433e-05	0.000410159597116218	4.18976561030701e-05	0.000219392090368721	6.73105596451639e-05	0.000408586255204746	0.00203673191819001	
4_Transposome/Sorghum_halepense-JG_CO_220_C	0.000239573052515689	0.0019930338257233	0.00612725304758503	0.00069486210779675	0.000304442185032767	0.000402887854144553	2.73852488004955e-05	0.000457852474948876	5.21642324571544e-05	0.000251458659189036	6.52989675498458e-05	0.000406411581467354	0.00236128068693962	
4_Transposome/Sorghum_halepense-JG_CO_220_D	0.000177316879922109	0.00192870337704705	0.00506650619812001	0.000736671730271385	0.000288950362818647	0.00048627965701494	2.68365194796211e-05	0.000473668827960301	4.89079077098752e-05	0.000224109996407722	6.31792398420944e-05	0.000453897929469573	0.00235456884459066	
4_Transposome/Sorghum_halepense-JG_CO_220_E	0.000195346840622099	0.00252175839928311	0.00831976000449185	0.000729785780433163	0.000298297228827432	0.000320453725188053	2.97799756055538e-05	0.000513038295788032	4.17575192796482e-05	0.000195379590657344	5.93328013750471e-05	0.000396663742637653	0.00202162764497746	
4_Transposome/Sorghum_halepense-JG_CO_223_A	0.000205024594253781	0.00165722984459102	0.00422982538875816	0.000545433646473417	0.000219304021908925	0.000331526513643951	2.99859831252742e-05	0.000501506964362533	3.88410814199235e-05	0.000202783740198027	6.58459303355298e-05	0.000417503576307296	0.00199597491482683	
4_Transposome/Sorghum_halepense-JG_CO_223_C	0.000237283656991077	0.00224864542228941	0.00550734359962726	0.000899770053247506	0.000292722072512829	0.000407201943711668	2.51094668183608e-05	0.000558299744407019	4.71187848616346e-05	0.000280233128772755	4.81561827599556e-05	0.000415558559281207	0.00254748507750022	
4_Transposome/Sorghum_halepense-JG_CO_223_D	0.00022980252557066	0.00202437591837295	0.005909141966726	0.000671537992088628	0.000301796030375454	0.00032262881527778	3.03666342034106e-05	0.000508517003111146	5.05388486099146e-05	0.000285603174028898	6.66276565120191e-05	0.000376810426884458	0.00197591478790302	
4_Transposome/Sorghum_halepense-JG_CO_223_F	0.000240859422309825	0.00345672510349588	0.0138809744514332	0.000782283852042996	0.000263346775387607	0.000381946415419196	2.78496305856233e-05	0.000479254406977793	4.53518045730156e-05	0.00016463403251002	6.19343150193838e-05	0.000401100836831395	0.00234609460115247	
4_Transposome/Sorghum_halepense-JG_CO_224_A	0.000225158685909217	0.0027091733685575	0.0161412825256921	0.000748709940420127	0.000295531922488142	0.000311616467646115	3.01213841569633e-05	0.000439230313605179	4.8009329116664e-05	0.000226734368422509	5.51471176315123e-05	0.000373244513759541	0.00250928912412882	
4_Transposome/Sorghum_halepense-JG_CO_224_B	0.000196245048167964	0.0016367971969092	0.00493276037550645	0.000563069790976008	0.000259945355842397	0.000276392555203427	1.9985119909145e-05	0.00040181361746125	3.68036741295416e-05	0.000162743578789096	4.88454115952474e-05	0.000283228230156306	0.00221005299337541	
4_Transposome/Sorghum_halepense-JG_CO_224_C	0.00019713888734573	0.00183978584612889	0.0051460812334748	0.000638975904810417	0.0003004549444706	0.000326777663708497	2.5431481470514e-05	0.000388996299779368	5.16149277962202e-05	0.000222731399227503	5.75874482969951e-05	0.000451814739331147	0.00217184863814332	
4_Transposome/Sorghum_halepense-JG_CO_224_E	0.000169550746424382	0.00179364883015554	0.0046808470072182	0.000616556343414318	0.000221546895070539	0.000304877920664416	3.46295683151238e-05	0.000397777087719809	4.53674403301475e-05	0.000142404601968803	5.68069560423079e-05	0.000331043505158748	0.00194413829545403	
4_Transposome/Sorghum_halepense-JG_CO_224_F	0.000199286903120775	0.00214705159470986	0.00866659643964754	0.000663538221009295	0.000274562572764005	0.000321411002506497	3.13191702081009e-05	0.000403923479822898	4.73748947862309e-05	0.000163989759717142	4.9360160208169e-05	0.00032508830672432	0.00237900560398498	
4_Transposome/Sorghum_halepense-JG_CO_225_A	0.000166925451532281	0.0019258156434549	0.00727122478315158	0.000536067460224565	0.000259669197516013	0.00031516825452837	3.10889650115271e-05	0.000370478294770053	3.98348443077209e-05	0.000128723254046016	5.86392932933249e-05	0.000354961163513567	0.00200828695923189	
4_Transposome/Sorghum_halepense-JG_CO_225_C	0.000207700728295675	0.00298993584329442	0.00886669042861539	0.000680495222645537	0.000360976538877251	0.000505979853415006	2.98673079284622e-05	0.000530201561166762	4.97236658839384e-05	0.000178435860060903	7.93275534986058e-05	0.000452504197721126	0.00239273305896369	
4_Transposome/Sorghum_halepense-JG_CO_225_D	0.000219371704791857	0.00194826871366229	0.00650811580106995	0.0005974495227832	0.000322508813856353	0.000345989763337613	2.09396971976072e-05	0.00048899628939689	5.17018240767572e-05	0.00016205782196389	6.17380014878544e-05	0.000407760952927701	0.00211353805661607	
4_Transposome/Sorghum_halepense-JG_CO_225_E	0.000216123282202082	0.00255879102320668	0.00867620283876746	0.000619946289230552	0.000304767990839003	0.000287262216151507	2.41587768858815e-05	0.000344157680804545	5.29270613522133e-05	0.000154800957535931	6.55943715987598e-05	0.000373325155825147	0.00218269700892899	
4_Transposome/Sorghum_halepense-JG_CO_229_A	0.000215893725052078	0.00210153941020403	0.0101090528709907	0.000753793625436794	0.000275438029167794	0.000300841570093596	2.69389536929922e-05	0.000446969184213203	4.82057165754081e-05	0.000165678961171764	4.88567630859397e-05	0.000368845875326736	0.00231722946811693	
4_Transposome/Sorghum_halepense-JG_CO_229_C	0.000238647177973258	0.00434414170829756	0.0208167316072909	0.00103838543363673	0.000290632950304384	0.000449815897892546	2.92375944772853e-05	0.000447958543736426	4.45923300796974e-05	0.00013155203755034	5.55696054318331e-05	0.00045003327346798	0.00304034822441132	
4_Transposome/Sorghum_halepense-JG_CO_230_A	0.000227783607291755	0.00165819824615937	0.00426959445212396	0.000546410309624314	0.000286710484852534	0.000341127857086042	3.31247408561323e-05	0.000458660154432744	3.6780939899808e-05	0.000137648156506157	5.70847684691294e-05	0.000344790422788257	0.00203775003538635	
4_Transposome/Sorghum_halepense-JG_CO_230_C	0.000241547829290367	0.00408152586267578	0.0170874985328986	0.000687546078200112	0.000231399499274473	0.000365342006024761	2.58279079228322e-05	0.00035832368458782	5.71267414362649e-05	0.000137653304798217	5.56754483305044e-05	0.000356476848682619	0.00227179845608637	
4_Transposome/Sorghum_halepense-JG_CO_232_A	0.000180547811709141	0.00198402559481702	0.00509772143975443	0.000730552657321935	0.000313390958279073	0.00029672852374885	2.67550182084323e-05	0.000396951648814173	4.08147308536177e-05	0.000211073985518388	6.46850876790319e-05	0.000321660169737091	0.00219767900346012	
4_Transposome/Sorghum_halepense-JG_CO_232_C	0.000178177672407869	0.00144936711007305	0.00452910272340934	0.000555154043570097	0.000306480320800416	0.000282552688108612	2.81775823274297e-05	0.000439897461577675	4.36659846941042e-05	0.000150373544668444	6.40209804164519e-05	0.000328921144837136	0.00181011084261082	
4_Transposome/Sorghum_halepense-JG_CO_232_F	0.00019414759952359	0.00222674887523532	0.0121930646334573	0.000953390835724936	0.00029754098663441	0.000429890239760825	1.38847284266807e-05	0.000375457444369402	4.11533155059083e-05	0.000213409224680684	5.81815997473844e-05	0.000372335076314641	0.00226518461516548	
4_Transposome/Sorghum_halepense-JG_CO_235_A	0.000246887140741784	0.0040394004498778	0.0189722421764999	0.00103290611138027	0.000303092922205715	0.000327202899296135	2.96038791524494e-05	0.000469706897734988	4.26015915182595e-05	0.000179119767067293	5.54724239795615e-05	0.000423863457939864	0.00295282215296631	
4_Transposome/Sorghum_halepense-JG_CO_235_C	0.000300534547884504	0.00264575187840596	0.0100074087435592	0.000673932274123944	0.000220431672590115	0.000370019071800586	2.20496053315322e-05	0.000373825560083579	4.4493242461476e-05	0.000116872936945663	5.08805636476417e-05	0.000331714130215722	0.0015535081795995	
4_Transposome/Sorghum_halepense-JG_CO_235_D	0.000256786055146904	0.00261347547639348	0.0148169314145217	0.000788323528116951	0.00031562935230687	0.000375135289950408	2.64192399805984e-05	0.000413637810027952	4.14902772370913e-05	0.000112245519745389	5.76886404201655e-05	0.000395521427885357	0.00222165721646714	
4_Transposome/Sorghum_halepense-JG_CO_235_E	0.000222657978441744	0.00243716473044392	0.00930824940812127	0.000628115937187177	0.000200095523174993	0.000340688568392496	3.59638259051193e-05	0.00030801982950694	3.45280602379128e-05	0.000146463902384912	4.96093006268557e-05	0.000292190472135958	0.00195130277574075	
4_Transposome/Sorghum_halepense-JG_CO_239_A	0.000208549540675121	0.00244917161860178	0.00865919357653581	0.000460774350266783	0.000285530802453118	0.000290411455819661	2.54477558053699e-05	0.000383213189568022	4.78711149186105e-05	0.000179459418443128	6.07022183014671e-05	0.000282361556331872	0.00171528800314508	
4_Transposome/Sorghum_halepense-JG_CO_239_B	0.000177089909569617	0.00214721711693816	0.00415403768285901	0.000453849298812374	0.000253911574499011	0.000293338115413433	2.51148185060985e-05	0.000396937228239189	3.97250041818107e-05	0.000175795348360362	5.22448022526321e-05	0.000327311135273803	0.00197385669290781	
4_Transposome/Sorghum_halepense-JG_CO_239_C	0.000213313852941554	0.0016314208217383	0.00433679894287815	0.000717839776415702	0.000340845479661797	0.000351238477859595	2.10201601427769e-05	0.000486570679351038	3.97691067157256e-05	0.000140102109183006	8.39543790132607e-05	0.000373905584885823	0.00197454310577958	
4_Transposome/Sorghum_halepense-JG_CO_241_A	0.000171685483878897	0.00268342232465172	0.0101249091973432	0.00068959869188606	0.000264861001213868	0.000337344754378045	3.12928714233063e-05	0.000497888910957401	4.43723996135629e-05	0.000231810125191612	5.1852587077213e-05	0.00030519598347024	0.00196734226958684	
4_Transposome/Sorghum_halepense-JG_CO_241_B	0.00015287149336259	0.00319422200414826	0.0129704258822438	0.00068879081590655	0.000216027525428998	0.000247762387000482	2.65344200082647e-05	0.000449882966797319	3.81580680211404e-05	0.000133728787755118	5.7067394812432e-05	0.0003271253861247	0.00218657702501595	
4_Transposome/Sorghum_halepense-JG_CO_241_C	0.000194745408871362	0.00264263985304337	0.0115892079545983	0.000734299947052743	0.000309093777620122	0.000440847612794249	2.82462494829509e-05	0.00045017964702458	4.07431092982756e-05	0.00015384727576652	6.11267395781586e-05	0.000257440823584829	0.00212826883394017	
4_Transposome/Sorghum_halepense-JG_CO_241_E	0.000208695172706008	0.00273209766778582	0.0103062803027631	0.000524942171883667	0.000267550789038765	0.000317942654565566	2.07502146258907e-05	0.000464355374566629	4.12211979600171e-05	0.000184305995818377	4.70104050453777e-05	0.000372639812870358	0.00192614099386734	
4_Transposome/Sorghum_halepense-JG_CO_241_F	0.000169790791542433	0.00303407052846104	0.00976241741883046	0.00036027326691851	0.000273121025169666	0.00030626112196651	3.00783980344738e-05	0.000340986543911204	5.65739505688235e-05	0.000171630688633387	5.90058538665577e-05	0.00038491372550163	0.00205537479255644	
4_Transposome/Sorghum_halepense-JG_CO_242_A	0.00018669062860285	0.00292797167738337	0.0121596642537397	0.000635303135502757	0.000235349877007099	0.000323467597433346	2.60700179927209e-05	0.000312740400364436	6.79695834999206e-05	6.08778070603242e-05	5.79439191038821e-05	0.000314937238106989	0.00194354707533388	
4_Transposome/Sorghum_halepense-JG_CO_242_C	0.000157155657521817	0.00221158664103539	0.00479840572509132	0.000495295412296508	0.00023347010022912	0.00032959059950203	2.78222351206334e-05	0.000471314400320607	5.46921042812667e-05	0.000203512657343882	5.48061762133457e-05	0.000341013928884079	0.00161760462546193	
4_Transposome/Sorghum_halepense-JG_CO_242_D	0.000160052461530567	0.0024730251734708	0.0080727263262235	0.000754670091753524	0.000323599263948919	0.000339319516150266	2.12372151774908e-05	0.000396872091725762	3.76861832558954e-05	0.000144648667268609	4.98171040736066e-05	0.000334689572321099	0.00232307931690893	
4_Transposome/Sorghum_halepense-JG_CO_242_E	0.000158154128773322	0.00305142443059524	0.0136946981398385	0.000718473290206179	0.000249463784382569	0.00034352615560957	3.22111226911093e-05	0.000436245433805353	4.62241762188939e-05	0.000225409119489984	5.3136890664801e-05	0.000321739405048102	0.00235511761092503	
4_Transposome/Sorghum_halepense-JG_CO_243_A	0.000202191488882151	0.00257276388945012	0.0109417680315034	0.000588721459162357	0.000208434483611316	0.00036788480393747	2.5698233468495e-05	0.000334113742350788	3.73375523212814e-05	0.00019351647394299	4.68461975201877e-05	0.000329395135517595	0.00187153990204823	
4_Transposome/Sorghum_halepense-JG_CO_243_B	0.000217973668582582	0.00233559728403753	0.0100966343408396	0.000665652285775178	0.000256668254686334	0.000314264520211264	2.36164179908543e-05	0.000409691366911581	5.68003799848559e-05	0.000150937086519848	6.71102170574981e-05	0.000364801701626174	0.00201037023664668	
4_Transposome/Sorghum_halepense-JG_CO_243_C	0.000215868613460689	0.00361470242925949	0.0139575152940243	0.000786172666238949	0.000287956788723922	0.000288134794135068	2.46670133925013e-05	0.000355225634445189	3.3478133691534e-05	0.000112248831517787	4.93074928185751e-05	0.000284558647925644	0.00203919921746244	
4_Transposome/Sorghum_halepense-JG_CO_243_D	0.00018216729015329	0.00314631196275681	0.00900376555577106	0.0005897497799136	0.000262577257566203	0.000324884247152063	3.20081955268385e-05	0.000399343662412305	5.09832636758427e-05	0.000222487330034642	6.71651314078579e-05	0.000288628414723325	0.00218007462593984	
4_Transposome/Sorghum_halepense-JG_CO_243_E	0.000276695661321505	0.00234808935780624	0.0101483212153953	0.000624479340219377	0.000273582790127625	0.000333895643061441	2.47649418165282e-05	0.000283519548032685	4.77307996072269e-05	0.000208826666078545	5.98073713475776e-05	0.000315270426029088	0.00210782508489224	
4_Transposome/Sorghum_halepense-JG_CO_243_F	0.000194368755217606	0.00326717014640794	0.00985660315075458	0.000590655064532519	0.000279838648900209	0.00038872604629528	3.25217589062564e-05	0.000503234392944072	5.42590670606023e-05	0.000170506350244704	7.13728830933566e-05	0.000345607010238936	0.00225453103393432	
4_Transposome/Sorghum_halepense-JG_CO_244_A	0.000195368066663302	0.00210923577419027	0.0049284343715466	0.000814967566155783	0.000293899931331509	0.000417891980020003	2.4649425497518e-05	0.000457874194908629	3.65721204701075e-05	0.000195997458679432	5.61033688477583e-05	0.000418870042727891	0.00248851045390013	
4_Transposome/Sorghum_halepense-JG_CO_244_B	0.000142536090335864	0.00258167070639524	0.00975183059907268	0.000669946686377269	0.000215517886591125	0.000390708893574925	2.65427177401551e-05	0.000415733995192894	3.6273815100916e-05	0.000240939552508762	6.10329158057491e-05	0.000320200190023117	0.00214403428426412	
4_Transposome/Sorghum_halepense-JG_CO_244_C	0.000230566324626149	0.00172020254150339	0.00403542214984315	0.000564401474154223	0.000190596325382026	0.000287376235807758	2.10666985356007e-05	0.000392917948322428	3.87800072651517e-05	0.000226797013561352	4.47241818146078e-05	0.000261898247062326	0.0020832959604316	
