Species		-	Copia	Gypsy	Harbinger	Helitron	L1	MSAT	MuDR	RTE	SAT	SINE2/tRNA	hAT	unclassified
4_Transposome/Sorghum_halepense-JG_CO_107_C	0.000799353135007983	0.0854061906552849	0.430011132438146	0.0116646649042561	0.00219709239246425	0.00359329265782158	5.56356019750235e-05	0.00514284440738121	7.26332257894164e-05	0.00119728015334315	0.000124412923246307	0.00387569548242835	0.0348303720235916	
4_Transposome/Sorghum_halepense-JG_CO_107_D	0.00105717737111066	0.0795343224066666	0.421969098948101	0.0128413038083195	0.00227261227113563	0.00351671193661831	4.92494908855483e-05	0.00500593600296288	7.91735518498723e-05	0.00115847843202499	0.000124149872724191	0.00420778013146887	0.0319727754884979	
4_Transposome/Sorghum_halepense-JG_CO_107_E	0.00110689620428656	0.0792551841488794	0.413325640644865	0.0127840311361936	0.00228577652208047	0.00353048100074369	4.012177173116e-05	0.00498672486970228	7.57006432733449e-05	0.00208769958799968	0.000115644456026829	0.00398421753802497	0.0337042829128779	
4_Transposome/Sorghum_halepense-JG_CO_108_B	0.000863272596253403	0.084696665225976	0.433514072982795	0.0114062856488907	0.00226475792947742	0.00352563562409452	4.78906543299725e-05	0.00488174725721315	6.16772233563699e-05	0.000811408007785281	0.000126303052275176	0.00383947668715506	0.0346166143038549	
4_Transposome/Sorghum_halepense-JG_CO_108_C	0.00114380242335203	0.0895318627559227	0.453535009482066	0.0118028731653034	0.00222611433047358	0.00361816539199322	4.3248301925826e-05	0.00539793304326797	8.18886602413099e-05	0.000813499500403252	0.000113981470491385	0.00388025863138451	0.0347251652209006	
4_Transposome/Sorghum_halepense-JG_CO_108_D	0.00102312024739805	0.0911156795474206	0.447894352884654	0.0114573617843354	0.00229323090311165	0.00374446151853989	5.49156143727535e-05	0.00529052759076332	8.27245054771556e-05	0.000882518703870082	0.000132000126261965	0.00387506841147194	0.0363757728594765	
4_Transposome/Sorghum_halepense-JG_CO_108_E	0.000771961563390754	0.092091134369771	0.442319716919202	0.0105820447943948	0.00222046205943851	0.00340047935454801	5.63195986621723e-05	0.00511423356772859	9.37826017393418e-05	0.000837546085640614	0.000137880559243233	0.00378272816959836	0.0351761584270136	
4_Transposome/Sorghum_halepense-JG_CO_108_F	0.000888762217551328	0.0904868020767086	0.43284269747231	0.0103967380871902	0.00223680204119492	0.00363860636995799	4.88982012061914e-05	0.00502715673725498	7.23632652884773e-05	0.000615078862760339	0.000110194314883979	0.00383345314490293	0.035651947205649	
4_Transposome/Sorghum_halepense-JG_CO_109_A	0.00140609212153334	0.0903019581925634	0.443175318574061	0.0108713939770722	0.00214731560298744	0.00353263096619249	5.03591417185069e-05	0.00540499905058428	7.72336686718994e-05	0.000812547110273509	0.000116374344099335	0.00372852121461457	0.034961766450034	
4_Transposome/Sorghum_halepense-JG_CO_109_B	0.00162985513658284	0.091748640923851	0.454838840545906	0.0103808104813225	0.00215694572719695	0.00377466350983879	5.71491921991863e-05	0.00509020448442473	8.4343800434341e-05	0.00029602966463279	0.000116373386081353	0.00369594449725058	0.0382497433813781	
4_Transposome/Sorghum_halepense-JG_CO_109_C	0.00134261311725358	0.0886266183594093	0.446411702398219	0.0106493380289075	0.00207719477288086	0.00363107620789359	6.66680760971244e-05	0.00485589515942465	9.49782326593111e-05	0.000538816516659036	0.000118694846910777	0.00367066234455781	0.0386411458394533	
4_Transposome/Sorghum_halepense-JG_CO_109_D	0.00143610931014286	0.0914920497264018	0.447908621247826	0.0106781557409588	0.00211114427386743	0.00361513576305054	4.60265242892267e-05	0.00543636078412669	6.98490069657367e-05	0.000546250897837425	0.00011465383279282	0.00397383796731767	0.0362538553181956	
4_Transposome/Sorghum_halepense-JG_CO_109_E	0.00214913516282134	0.0844335444640086	0.463202220105015	0.015036385890859	0.00250232717932952	0.0040573858316787	4.66364465979836e-05	0.00537116531654639	8.44844939987237e-05	0.00137413490207766	0.000139215580194832	0.00444930096896994	0.0318215189440486	
4_Transposome/Sorghum_halepense-JG_CO_110_A	0.00158111012719696	0.0887478061638656	0.465174737943823	0.0173856827185067	0.00252344087324248	0.00399618264217058	4.66049697035304e-05	0.00609733132927963	5.90215908538609e-05	0.0016182572189219	0.000148451826441888	0.0050500419887053	0.0358076306030857	
4_Transposome/Sorghum_halepense-JG_CO_110_B	0.00135868392871624	0.0913068120223242	0.464648479009164	0.0154400319674887	0.00238184505119269	0.00397675663447501	4.94699958075329e-05	0.00568116563204365	7.40123495764281e-05	0.00140742761624436	0.000123882458375315	0.00475601253039911	0.0343462208054755	
4_Transposome/Sorghum_halepense-JG_CO_110_C	0.000945434032238964	0.0883485906794868	0.460543117059401	0.0159137891959368	0.0023940174296695	0.00386113373778754	5.57924386751078e-05	0.00579204419244146	8.77328109112036e-05	0.00138384919664142	0.000161459343254729	0.00471279105861845	0.034420574770589	
